average_rating,num_pages,num_occ_title,num_occ_authors,num_occ_genre,publication_year,top_genre,Class
4.01,335.0,3.0,19.0,4027.0,1987.0,1.0,0.0
3.92,384.0,1.0,8.0,4027.0,2006.0,1.0,1.0
3.96,416.0,1.0,2.0,4027.0,2002.0,1.0,1.0
3.63,64.0,1.0,25.0,191.0,2002.0,0.0,1.0
3.5,760.0,1.0,1.0,4027.0,2006.0,1.0,1.0
3.86,352.0,1.0,5.0,4027.0,2005.0,1.0,1.0
3.99,272.0,1.0,8.0,4027.0,2003.0,1.0,1.0
3.92,346.0,1.0,43.0,850.0,1993.0,1.0,1.0
4.0,192.0,1.0,3.0,366.0,1999.0,1.0,0.0
4.19,362.0,1.0,5.0,12.0,2006.0,0.0,0.0
4.31,672.0,1.0,12.0,4027.0,2006.0,1.0,0.0
3.79,450.0,5.0,9.0,14.0,2006.0,0.0,1.0
3.65,144.0,1.0,7.0,3.0,2006.0,0.0,1.0
3.73,320.0,1.0,1.0,58.0,1993.0,0.0,1.0
3.41,210.0,1.0,4.0,587.0,2006.0,1.0,1.0
4.25,492.0,1.0,43.0,4027.0,1991.0,1.0,0.0
3.69,593.0,1.0,17.0,23.0,2005.0,0.0,1.0
4.38,260.0,1.0,1.0,4027.0,2006.0,1.0,0.0
3.94,432.0,1.0,1.0,50.0,1994.0,0.0,1.0
3.73,393.0,1.0,6.0,4027.0,1998.0,1.0,1.0
3.75,291.0,1.0,1.0,3.0,1998.0,0.0,1.0
3.59,464.0,1.0,3.0,4027.0,2005.0,1.0,1.0
3.63,154.0,1.0,16.0,4027.0,2006.0,1.0,1.0
4.35,233.0,1.0,28.0,228.0,1998.0,0.0,0.0
3.95,328.0,2.0,3.0,1.0,2002.0,0.0,1.0
4.05,160.0,2.0,33.0,850.0,2006.0,1.0,0.0
3.61,253.0,1.0,23.0,3.0,2004.0,0.0,1.0
4.1,96.0,1.0,1.0,850.0,2005.0,1.0,0.0
3.65,400.0,1.0,5.0,4027.0,2006.0,1.0,1.0
4.0,168.0,1.0,8.0,54.0,2003.0,0.0,0.0
3.86,295.0,1.0,10.0,4027.0,2006.0,1.0,1.0
3.85,390.0,1.0,6.0,4027.0,2006.0,1.0,1.0
4.26,453.0,1.0,7.0,4027.0,2005.0,1.0,0.0
4.11,558.0,1.0,14.0,4027.0,2002.0,1.0,0.0
3.79,512.0,1.0,7.0,4027.0,2003.0,1.0,1.0
4.05,320.0,1.0,1.0,4027.0,1999.0,1.0,0.0
3.44,224.0,1.0,46.0,2.0,2008.0,0.0,1.0
3.71,295.0,1.0,3.0,27.0,2003.0,0.0,1.0
3.16,379.0,1.0,9.0,4027.0,2003.0,1.0,1.0
3.52,128.0,1.0,4.0,312.0,2003.0,1.0,1.0
4.06,162.0,1.0,34.0,4027.0,2006.0,1.0,0.0
3.35,352.0,1.0,4.0,4027.0,2005.0,1.0,1.0
3.96,304.0,1.0,8.0,850.0,2005.0,1.0,1.0
4.12,416.0,1.0,1.0,45.0,2003.0,0.0,0.0
4.28,355.0,1.0,12.0,4027.0,2007.0,1.0,0.0
3.34,205.0,1.0,1.0,136.0,2006.0,0.0,1.0
3.63,401.0,1.0,20.0,4027.0,2003.0,1.0,1.0
3.77,288.0,1.0,5.0,850.0,1988.0,1.0,1.0
3.55,96.0,1.0,23.0,29.0,2003.0,0.0,1.0
3.5,16.0,1.0,8.0,184.0,2001.0,0.0,1.0
4.26,275.0,1.0,5.0,850.0,2004.0,1.0,0.0
4.1,156.0,1.0,2.0,108.0,2003.0,0.0,0.0
4.08,416.0,1.0,1.0,366.0,2000.0,1.0,0.0
3.96,547.0,2.0,12.0,4027.0,2005.0,1.0,1.0
4.12,302.0,1.0,5.0,191.0,1986.0,0.0,0.0
4.05,200.0,1.0,5.0,312.0,2004.0,1.0,0.0
4.58,624.0,1.0,15.0,4027.0,1989.0,1.0,0.0
3.96,224.0,1.0,2.0,587.0,2000.0,1.0,1.0
3.76,40.0,1.0,8.0,184.0,2005.0,0.0,1.0
3.86,189.0,1.0,1.0,30.0,2006.0,0.0,1.0
4.15,426.0,1.0,17.0,4027.0,1991.0,1.0,0.0
4.04,436.0,1.0,29.0,4027.0,2000.0,1.0,0.0
3.82,108.0,1.0,5.0,76.0,1999.0,0.0,1.0
4.22,256.0,1.0,3.0,136.0,2005.0,0.0,0.0
4.03,216.0,2.0,18.0,4027.0,2005.0,1.0,0.0
3.65,363.0,1.0,3.0,109.0,1970.0,0.0,1.0
3.9,288.0,1.0,4.0,587.0,2000.0,1.0,1.0
3.46,96.0,1.0,18.0,4027.0,2002.0,1.0,1.0
4.06,448.0,1.0,2.0,4027.0,2002.0,1.0,0.0
3.93,464.0,1.0,2.0,366.0,2000.0,1.0,1.0
3.78,400.0,1.0,1.0,4027.0,2006.0,1.0,1.0
3.77,560.0,1.0,2.0,25.0,1998.0,0.0,1.0
3.89,166.0,1.0,28.0,4027.0,2007.0,1.0,1.0
3.66,362.0,1.0,7.0,4027.0,2002.0,1.0,1.0
4.24,679.0,1.0,4.0,4027.0,2002.0,1.0,0.0
3.89,835.0,1.0,1.0,4.0,2003.0,0.0,1.0
4.22,40.0,1.0,3.0,850.0,2012.0,1.0,0.0
4.19,444.0,1.0,9.0,4027.0,2006.0,1.0,0.0
3.82,167.0,1.0,10.0,4027.0,1994.0,1.0,1.0
3.82,314.0,1.0,2.0,136.0,2005.0,0.0,1.0
3.62,676.0,1.0,8.0,226.0,2000.0,0.0,1.0
4.18,575.0,1.0,3.0,4027.0,2006.0,1.0,0.0
3.93,327.0,1.0,11.0,4027.0,1988.0,1.0,1.0
4.21,567.0,1.0,21.0,4027.0,2006.0,1.0,0.0
3.21,360.0,1.0,4.0,4027.0,2006.0,1.0,1.0
4.16,205.0,1.0,7.0,108.0,2000.0,0.0,0.0
3.43,272.0,1.0,4.0,4027.0,1992.0,1.0,1.0
3.75,128.0,1.0,8.0,42.0,2005.0,0.0,1.0
4.04,288.0,1.0,4.0,44.0,2003.0,0.0,0.0
3.93,205.0,1.0,28.0,850.0,2000.0,1.0,1.0
4.22,376.0,1.0,4.0,4027.0,2003.0,1.0,0.0
3.96,451.0,1.0,2.0,4027.0,1997.0,1.0,1.0
4.07,481.0,1.0,27.0,4027.0,2004.0,1.0,0.0
4.25,606.0,1.0,3.0,76.0,2006.0,0.0,0.0
3.99,716.0,5.0,12.0,366.0,2003.0,1.0,1.0
3.79,240.0,1.0,10.0,4027.0,2001.0,1.0,1.0
3.84,416.0,1.0,9.0,4027.0,1997.0,1.0,1.0
3.93,339.0,1.0,11.0,4027.0,2002.0,1.0,1.0
3.82,255.0,1.0,1.0,52.0,2006.0,0.0,1.0
4.11,391.0,1.0,21.0,4027.0,2006.0,1.0,0.0
3.73,544.0,1.0,5.0,366.0,1993.0,1.0,1.0
4.35,258.0,1.0,28.0,184.0,2002.0,0.0,0.0
3.92,434.0,1.0,33.0,15.0,2002.0,0.0,1.0
4.05,837.0,7.0,58.0,4027.0,2003.0,1.0,0.0
4.45,537.0,1.0,29.0,1.0,1996.0,0.0,0.0
4.06,192.0,1.0,1.0,850.0,2004.0,1.0,0.0
4.0,304.0,1.0,29.0,4027.0,2006.0,1.0,0.0
3.8,368.0,1.0,7.0,4027.0,1997.0,1.0,1.0
3.7,272.0,4.0,3.0,4027.0,2001.0,1.0,1.0
3.83,80.0,1.0,15.0,850.0,2001.0,1.0,1.0
4.24,152.0,1.0,7.0,312.0,2007.0,1.0,0.0
3.95,256.0,1.0,1.0,4027.0,1997.0,1.0,1.0
3.82,272.0,1.0,1.0,50.0,1995.0,0.0,1.0
3.97,320.0,1.0,3.0,136.0,2001.0,0.0,1.0
4.01,512.0,2.0,15.0,4027.0,2006.0,1.0,0.0
4.17,179.0,5.0,29.0,850.0,2006.0,1.0,0.0
3.82,292.0,1.0,13.0,1.0,2006.0,0.0,1.0
4.06,603.0,1.0,10.0,4027.0,1990.0,1.0,0.0
3.86,432.0,1.0,36.0,4027.0,2002.0,1.0,1.0
3.86,368.0,1.0,16.0,4027.0,1992.0,1.0,1.0
3.85,570.0,1.0,27.0,4027.0,1992.0,1.0,1.0
4.15,240.0,1.0,5.0,587.0,2011.0,1.0,0.0
3.92,528.0,1.0,11.0,4027.0,2001.0,1.0,1.0
3.85,286.0,1.0,10.0,4027.0,1991.0,1.0,1.0
3.64,476.0,1.0,1.0,48.0,2006.0,0.0,1.0
3.83,208.0,1.0,2.0,54.0,1999.0,0.0,1.0
3.71,59.0,1.0,6.0,228.0,1993.0,0.0,1.0
4.19,336.0,1.0,14.0,228.0,2004.0,0.0,0.0
3.9,240.0,1.0,2.0,77.0,1990.0,0.0,1.0
4.34,192.0,1.0,3.0,114.0,1965.0,0.0,0.0
3.97,498.0,1.0,8.0,4027.0,2004.0,1.0,1.0
3.9,200.0,1.0,3.0,189.0,1999.0,0.0,1.0
4.32,568.0,1.0,14.0,4027.0,1982.0,1.0,0.0
4.2,341.0,1.0,4.0,58.0,2002.0,0.0,0.0
4.24,224.0,1.0,31.0,312.0,2007.0,1.0,0.0
3.44,32.0,1.0,3.0,850.0,2006.0,1.0,1.0
4.33,624.0,1.0,3.0,366.0,2006.0,1.0,0.0
3.8,363.0,1.0,2.0,2.0,1987.0,0.0,1.0
3.21,144.0,1.0,14.0,850.0,2007.0,1.0,1.0
3.73,454.0,1.0,26.0,4027.0,1997.0,1.0,1.0
4.04,458.0,1.0,43.0,4027.0,1992.0,1.0,0.0
3.98,364.0,1.0,29.0,4027.0,2006.0,1.0,1.0
3.9,272.0,6.0,102.0,191.0,2004.0,0.0,1.0
4.06,144.0,1.0,3.0,850.0,2005.0,1.0,0.0
3.89,317.0,3.0,21.0,4027.0,1997.0,1.0,1.0
3.76,472.0,1.0,31.0,4027.0,2004.0,1.0,1.0
3.46,197.0,1.0,32.0,4027.0,2004.0,1.0,1.0
4.11,140.0,1.0,21.0,850.0,2006.0,1.0,0.0
4.32,310.0,1.0,5.0,4027.0,2005.0,1.0,0.0
4.11,84.0,1.0,9.0,850.0,2006.0,1.0,0.0
4.16,70.0,1.0,11.0,850.0,2007.0,1.0,0.0
4.05,154.0,1.0,21.0,850.0,2005.0,1.0,0.0
4.27,293.0,1.0,9.0,4027.0,1997.0,1.0,0.0
3.78,544.0,1.0,1.0,11.0,2005.0,0.0,1.0
3.69,371.0,1.0,10.0,4027.0,2007.0,1.0,1.0
3.88,121.0,2.0,93.0,191.0,1999.0,0.0,1.0
3.81,186.0,1.0,15.0,4027.0,2007.0,1.0,1.0
3.94,213.0,1.0,23.0,228.0,2006.0,0.0,1.0
4.07,269.0,6.0,33.0,4027.0,2001.0,1.0,0.0
3.55,197.0,1.0,14.0,78.0,2007.0,0.0,1.0
4.05,256.0,2.0,34.0,4027.0,2000.0,1.0,0.0
4.17,448.0,1.0,10.0,54.0,1990.0,0.0,0.0
4.27,194.0,1.0,23.0,29.0,2006.0,0.0,0.0
4.22,205.0,1.0,39.0,4.0,2006.0,0.0,0.0
4.15,321.0,1.0,16.0,2.0,2006.0,0.0,0.0
3.91,331.0,1.0,1.0,14.0,2006.0,0.0,1.0
4.05,320.0,1.0,1.0,587.0,2006.0,1.0,0.0
4.57,528.0,1.0,12.0,228.0,1963.0,0.0,0.0
3.98,342.0,1.0,47.0,4027.0,1998.0,1.0,1.0
3.48,387.0,1.0,3.0,4027.0,2006.0,1.0,1.0
3.88,426.0,1.0,26.0,4027.0,2006.0,1.0,1.0
4.05,423.0,1.0,43.0,4027.0,1994.0,1.0,0.0
4.19,777.0,2.0,3.0,108.0,1997.0,0.0,0.0
4.46,200.0,1.0,18.0,366.0,2004.0,1.0,0.0
3.37,100.0,1.0,9.0,4027.0,2015.0,1.0,1.0
4.27,464.0,1.0,10.0,850.0,2004.0,1.0,0.0
3.64,405.0,1.0,6.0,4027.0,1977.0,1.0,1.0
4.61,915.0,1.0,9.0,4027.0,2004.0,1.0,0.0
4.13,818.0,1.0,15.0,4027.0,2002.0,1.0,0.0
4.63,208.0,1.0,7.0,52.0,1995.0,0.0,0.0
4.13,215.0,1.0,3.0,4.0,1999.0,0.0,0.0
3.74,351.0,1.0,10.0,4027.0,1998.0,1.0,1.0
4.04,348.0,1.0,5.0,4027.0,2000.0,1.0,0.0
4.12,272.0,1.0,1.0,4027.0,1992.0,1.0,0.0
4.01,133.0,1.0,7.0,850.0,1996.0,1.0,0.0
4.06,288.0,1.0,29.0,4027.0,2005.0,1.0,0.0
3.92,411.0,1.0,8.0,136.0,1999.0,0.0,1.0
4.17,320.0,1.0,1.0,587.0,1997.0,1.0,0.0
3.81,230.0,1.0,4.0,4027.0,1989.0,1.0,1.0
3.8,64.0,1.0,5.0,191.0,1994.0,0.0,1.0
3.93,174.0,4.0,18.0,4027.0,1987.0,1.0,1.0
3.57,436.0,1.0,1.0,4027.0,2003.0,1.0,1.0
4.2,753.0,1.0,6.0,4027.0,2006.0,1.0,0.0
3.57,233.0,1.0,12.0,587.0,2005.0,1.0,1.0
3.97,317.0,1.0,1.0,587.0,2006.0,1.0,1.0
4.12,782.0,1.0,18.0,4027.0,2006.0,1.0,0.0
4.16,448.0,1.0,1.0,37.0,2003.0,0.0,0.0
4.09,467.0,1.0,13.0,850.0,2003.0,1.0,0.0
4.05,476.0,1.0,37.0,4027.0,1999.0,1.0,0.0
3.76,186.0,1.0,2.0,850.0,2004.0,1.0,1.0
3.96,640.0,1.0,1.0,366.0,2003.0,1.0,1.0
4.13,263.0,1.0,3.0,58.0,2005.0,0.0,0.0
3.9,219.0,1.0,92.0,226.0,2003.0,0.0,1.0
3.99,286.0,1.0,3.0,136.0,2003.0,0.0,1.0
4.37,144.0,1.0,2.0,54.0,2007.0,0.0,0.0
4.25,622.0,1.0,1.0,587.0,2006.0,1.0,0.0
3.68,192.0,1.0,11.0,4027.0,2007.0,1.0,1.0
4.04,425.0,1.0,11.0,4027.0,2005.0,1.0,0.0
3.81,229.0,2.0,18.0,4027.0,1992.0,1.0,1.0
4.04,320.0,1.0,1.0,4027.0,2007.0,1.0,0.0
3.93,169.0,1.0,1.0,52.0,2006.0,0.0,1.0
3.67,592.0,1.0,5.0,71.0,2005.0,0.0,1.0
3.73,424.0,2.0,7.0,4027.0,2006.0,1.0,1.0
3.52,240.0,1.0,6.0,4027.0,1963.0,1.0,1.0
3.32,176.0,1.0,2.0,95.0,1997.0,0.0,1.0
3.95,256.0,1.0,22.0,4027.0,1990.0,1.0,1.0
4.44,70.0,1.0,2.0,6.0,1984.0,0.0,0.0
3.76,416.0,1.0,7.0,366.0,2002.0,1.0,1.0
3.66,370.0,1.0,4.0,44.0,2006.0,0.0,1.0
4.01,224.0,1.0,14.0,4027.0,2007.0,1.0,0.0
3.69,228.0,1.0,1.0,587.0,2002.0,1.0,1.0
4.13,373.0,1.0,13.0,4027.0,2004.0,1.0,0.0
3.96,400.0,1.0,10.0,3.0,1980.0,0.0,1.0
4.25,251.0,1.0,2.0,4027.0,1998.0,1.0,0.0
4.38,584.0,1.0,9.0,4027.0,2000.0,1.0,0.0
3.6,348.0,1.0,1.0,4027.0,1998.0,1.0,1.0
3.8,359.0,1.0,1.0,4027.0,1997.0,1.0,1.0
3.85,320.0,2.0,24.0,226.0,1990.0,0.0,1.0
3.99,342.0,1.0,13.0,4027.0,2006.0,1.0,1.0
3.31,256.0,1.0,1.0,4027.0,2000.0,1.0,1.0
3.95,182.0,1.0,3.0,4027.0,2005.0,1.0,1.0
4.17,472.0,1.0,8.0,4027.0,2001.0,1.0,0.0
4.13,200.0,1.0,2.0,1.0,2003.0,0.0,0.0
3.79,462.0,2.0,2.0,4027.0,2004.0,1.0,1.0
3.94,310.0,1.0,21.0,6.0,2006.0,0.0,1.0
3.75,224.0,3.0,18.0,4027.0,2005.0,1.0,1.0
3.94,420.0,1.0,6.0,850.0,2006.0,1.0,1.0
4.01,592.0,1.0,10.0,4027.0,2000.0,1.0,0.0
3.7,256.0,1.0,5.0,850.0,2004.0,1.0,1.0
4.17,206.0,1.0,38.0,4027.0,2000.0,1.0,0.0
3.72,416.0,1.0,18.0,4027.0,2003.0,1.0,1.0
4.34,608.0,1.0,7.0,1.0,1986.0,0.0,0.0
4.15,468.0,1.0,9.0,4027.0,2004.0,1.0,0.0
4.05,352.0,1.0,4.0,587.0,2006.0,1.0,0.0
3.68,67.0,1.0,55.0,42.0,2001.0,0.0,1.0
4.16,912.0,1.0,9.0,184.0,1994.0,0.0,0.0
3.6,179.0,1.0,1.0,4027.0,2006.0,1.0,1.0
3.91,188.0,1.0,20.0,587.0,2005.0,1.0,1.0
4.19,636.0,1.0,1.0,366.0,1995.0,1.0,0.0
3.8,337.0,1.0,30.0,4027.0,1990.0,1.0,1.0
4.2,464.0,1.0,7.0,312.0,2007.0,1.0,0.0
4.19,314.0,1.0,3.0,4027.0,2003.0,1.0,0.0
4.38,166.0,1.0,2.0,850.0,2004.0,1.0,0.0
3.47,337.0,1.0,2.0,4027.0,2004.0,1.0,1.0
3.69,424.0,1.0,4.0,4027.0,2012.0,1.0,1.0
4.02,305.0,1.0,5.0,4027.0,2006.0,1.0,0.0
4.05,464.0,1.0,1.0,7.0,1999.0,0.0,0.0
4.61,270.0,1.0,1.0,95.0,1996.0,0.0,0.0
3.32,128.0,1.0,9.0,312.0,2006.0,1.0,1.0
3.92,112.0,1.0,8.0,2.0,1994.0,0.0,1.0
3.87,404.0,1.0,4.0,108.0,2004.0,0.0,1.0
3.46,199.0,1.0,2.0,312.0,2004.0,1.0,1.0
4.14,624.0,1.0,10.0,4027.0,2002.0,1.0,0.0
4.16,188.0,1.0,1.0,3.0,1991.0,0.0,0.0
3.85,640.0,2.0,8.0,2.0,2000.0,0.0,1.0
3.81,383.0,1.0,14.0,4027.0,2006.0,1.0,1.0
4.03,413.0,1.0,2.0,4027.0,1999.0,1.0,0.0
3.95,362.0,1.0,2.0,366.0,1998.0,1.0,1.0
3.92,208.0,1.0,2.0,1.0,1984.0,0.0,1.0
3.99,464.0,5.0,11.0,366.0,1992.0,1.0,1.0
3.51,208.0,1.0,14.0,226.0,1971.0,0.0,1.0
3.98,244.0,1.0,12.0,850.0,2002.0,1.0,1.0
3.85,384.0,1.0,6.0,12.0,2007.0,0.0,1.0
3.45,320.0,1.0,2.0,587.0,2006.0,1.0,1.0
4.3,128.0,1.0,12.0,184.0,1999.0,0.0,0.0
4.36,316.0,1.0,1.0,95.0,1998.0,0.0,0.0
4.04,206.0,1.0,1.0,189.0,2006.0,0.0,0.0
3.94,320.0,1.0,3.0,587.0,2005.0,1.0,1.0
3.64,178.0,4.0,20.0,4027.0,1992.0,1.0,1.0
4.19,320.0,1.0,2.0,16.0,2004.0,0.0,0.0
3.92,343.0,1.0,9.0,4027.0,2001.0,1.0,1.0
3.58,192.0,1.0,6.0,4027.0,2000.0,1.0,1.0
4.08,559.0,1.0,1.0,366.0,1997.0,1.0,0.0
3.71,258.0,1.0,2.0,4027.0,2004.0,1.0,1.0
4.09,128.0,1.0,1.0,10.0,2005.0,0.0,0.0
3.91,372.0,1.0,9.0,4027.0,2005.0,1.0,1.0
3.25,230.0,1.0,1.0,366.0,2006.0,1.0,1.0
4.04,656.0,1.0,1.0,228.0,1996.0,0.0,0.0
3.67,216.0,1.0,7.0,4027.0,2006.0,1.0,1.0
3.5,736.0,1.0,2.0,136.0,2005.0,0.0,1.0
4.48,576.0,1.0,30.0,587.0,1982.0,1.0,0.0
4.18,348.0,1.0,19.0,29.0,1971.0,0.0,0.0
3.89,296.0,1.0,2.0,4027.0,1998.0,1.0,1.0
4.14,288.0,1.0,4.0,76.0,2003.0,0.0,0.0
4.26,666.0,2.0,3.0,6.0,2004.0,0.0,0.0
3.77,448.0,3.0,9.0,4027.0,2001.0,1.0,1.0
3.49,64.0,1.0,2.0,4027.0,2001.0,1.0,1.0
3.53,368.0,1.0,1.0,78.0,2002.0,0.0,1.0
3.97,304.0,1.0,27.0,226.0,2003.0,0.0,1.0
4.26,157.0,1.0,3.0,189.0,2003.0,0.0,0.0
3.52,312.0,1.0,3.0,366.0,2002.0,1.0,1.0
3.41,304.0,1.0,7.0,4027.0,2001.0,1.0,1.0
4.13,182.0,1.0,12.0,850.0,2006.0,1.0,0.0
3.77,240.0,3.0,10.0,4027.0,2007.0,1.0,1.0
4.03,288.0,1.0,1.0,136.0,2003.0,0.0,0.0
3.97,611.0,1.0,2.0,587.0,2003.0,1.0,1.0
4.16,448.0,1.0,1.0,42.0,1996.0,0.0,0.0
3.27,192.0,1.0,1.0,4027.0,2002.0,1.0,1.0
3.82,304.0,1.0,14.0,4027.0,2006.0,1.0,1.0
3.91,32.0,1.0,1.0,850.0,2006.0,1.0,1.0
4.33,32.0,1.0,13.0,1.0,1989.0,0.0,0.0
3.83,328.0,1.0,34.0,1.0,2002.0,0.0,1.0
3.3,241.0,1.0,5.0,4027.0,2005.0,1.0,1.0
3.92,116.0,1.0,27.0,184.0,2006.0,0.0,1.0
4.31,861.0,1.0,34.0,25.0,1998.0,0.0,0.0
4.07,160.0,1.0,24.0,108.0,2007.0,0.0,0.0
4.38,176.0,1.0,1.0,78.0,1982.0,0.0,0.0
4.39,232.0,1.0,9.0,114.0,1986.0,0.0,0.0
4.08,229.0,7.0,17.0,4027.0,2006.0,1.0,0.0
3.0,80.0,1.0,8.0,14.0,2003.0,0.0,1.0
3.71,256.0,1.0,11.0,4027.0,2005.0,1.0,1.0
4.17,272.0,1.0,10.0,228.0,2003.0,0.0,0.0
4.05,512.0,1.0,15.0,4027.0,2001.0,1.0,0.0
3.69,422.0,1.0,2.0,4027.0,2006.0,1.0,1.0
4.18,170.0,1.0,3.0,312.0,2006.0,1.0,0.0
3.83,194.0,1.0,9.0,4027.0,2005.0,1.0,1.0
3.64,207.0,1.0,1.0,226.0,2006.0,0.0,1.0
4.1,368.0,1.0,8.0,136.0,1990.0,0.0,0.0
3.64,161.0,4.0,23.0,4027.0,2005.0,1.0,1.0
3.78,136.0,1.0,12.0,850.0,2006.0,1.0,1.0
4.05,752.0,7.0,32.0,4027.0,2004.0,1.0,0.0
3.93,768.0,1.0,74.0,4027.0,2004.0,1.0,1.0
3.31,128.0,1.0,6.0,4027.0,2006.0,1.0,1.0
3.98,336.0,1.0,54.0,4027.0,2006.0,1.0,1.0
3.61,448.0,1.0,9.0,4027.0,2003.0,1.0,1.0
3.3,148.0,1.0,4.0,366.0,1996.0,1.0,1.0
4.17,672.0,1.0,123.0,4027.0,1993.0,1.0,0.0
4.03,75.0,1.0,1.0,58.0,1995.0,0.0,0.0
4.12,361.0,1.0,62.0,4027.0,2003.0,1.0,0.0
4.22,352.0,1.0,3.0,50.0,2006.0,0.0,0.0
4.0,319.0,1.0,14.0,4027.0,2007.0,1.0,0.0
4.17,316.0,1.0,13.0,850.0,2004.0,1.0,0.0
3.96,512.0,1.0,14.0,108.0,1998.0,0.0,1.0
3.69,181.0,1.0,7.0,4027.0,2001.0,1.0,1.0
4.06,112.0,5.0,9.0,850.0,1997.0,1.0,0.0
3.98,576.0,3.0,6.0,4027.0,2003.0,1.0,1.0
4.17,544.0,1.0,7.0,1.0,2001.0,0.0,0.0
4.15,531.0,1.0,4.0,109.0,1999.0,0.0,0.0
3.67,275.0,1.0,14.0,1.0,2001.0,0.0,1.0
4.03,480.0,1.0,10.0,48.0,2006.0,0.0,0.0
3.68,453.0,1.0,13.0,4027.0,2006.0,1.0,1.0
3.98,342.0,1.0,1.0,4027.0,2006.0,1.0,1.0
3.95,172.0,1.0,6.0,850.0,2004.0,1.0,1.0
3.74,326.0,1.0,11.0,4027.0,2006.0,1.0,1.0
4.14,398.0,1.0,8.0,366.0,1994.0,1.0,0.0
3.43,224.0,1.0,1.0,587.0,2019.0,1.0,1.0
4.05,112.0,2.0,32.0,4027.0,2012.0,1.0,0.0
3.69,336.0,1.0,4.0,4027.0,2000.0,1.0,1.0
3.98,384.0,1.0,9.0,4027.0,2006.0,1.0,1.0
4.42,80.0,1.0,1.0,189.0,1977.0,0.0,0.0
3.96,384.0,1.0,29.0,4027.0,1993.0,1.0,1.0
3.88,96.0,1.0,18.0,850.0,2004.0,1.0,1.0
3.82,368.0,1.0,17.0,4027.0,2005.0,1.0,1.0
3.7,371.0,1.0,1.0,4027.0,2005.0,1.0,1.0
3.93,334.0,1.0,2.0,4.0,2003.0,0.0,1.0
3.97,343.0,1.0,1.0,42.0,1996.0,0.0,1.0
3.04,224.0,1.0,4.0,4027.0,2000.0,1.0,1.0
4.13,234.0,1.0,1.0,226.0,2006.0,0.0,0.0
4.51,624.0,1.0,5.0,1.0,2005.0,0.0,0.0
4.04,192.0,1.0,5.0,850.0,2001.0,1.0,0.0
4.01,205.0,3.0,19.0,2.0,1997.0,0.0,0.0
3.5,573.0,1.0,31.0,4027.0,2001.0,1.0,1.0
3.77,155.0,2.0,20.0,4027.0,2005.0,1.0,1.0
3.91,373.0,2.0,7.0,3.0,2001.0,0.0,1.0
3.7,256.0,1.0,7.0,2.0,2000.0,0.0,1.0
4.14,320.0,1.0,4.0,4027.0,1996.0,1.0,0.0
3.66,113.0,1.0,4.0,1.0,2000.0,0.0,1.0
3.77,391.0,2.0,19.0,4027.0,2005.0,1.0,1.0
3.43,269.0,1.0,1.0,4027.0,2006.0,1.0,1.0
4.15,644.0,1.0,4.0,23.0,2004.0,0.0,0.0
3.86,356.0,1.0,2.0,4027.0,1997.0,1.0,1.0
3.71,408.0,1.0,30.0,850.0,2004.0,1.0,1.0
4.14,64.0,1.0,3.0,184.0,2006.0,0.0,0.0
3.36,340.0,1.0,9.0,4027.0,2004.0,1.0,1.0
3.89,320.0,1.0,3.0,23.0,2003.0,0.0,1.0
4.19,102.0,1.0,16.0,4027.0,1998.0,1.0,0.0
3.91,174.0,1.0,4.0,7.0,1989.0,0.0,1.0
3.67,167.0,1.0,6.0,4027.0,1998.0,1.0,1.0
4.08,672.0,2.0,3.0,58.0,2006.0,0.0,0.0
4.22,774.0,1.0,7.0,191.0,2006.0,0.0,0.0
4.34,794.0,1.0,9.0,4027.0,2001.0,1.0,0.0
4.38,815.0,1.0,15.0,4027.0,1996.0,1.0,0.0
3.54,174.0,1.0,1.0,850.0,2004.0,1.0,1.0
3.93,384.0,1.0,1.0,4027.0,2005.0,1.0,1.0
4.1,352.0,1.0,2.0,37.0,2006.0,0.0,0.0
3.84,489.0,2.0,13.0,4027.0,2006.0,1.0,1.0
3.74,384.0,1.0,56.0,4027.0,2005.0,1.0,1.0
4.04,352.0,1.0,19.0,850.0,2005.0,1.0,0.0
4.02,438.0,1.0,7.0,4027.0,2006.0,1.0,0.0
3.46,224.0,1.0,3.0,4027.0,2006.0,1.0,1.0
3.87,147.0,1.0,5.0,850.0,2000.0,1.0,1.0
3.68,108.0,1.0,12.0,4027.0,2008.0,1.0,1.0
4.01,208.0,1.0,21.0,3.0,1991.0,0.0,0.0
3.78,401.0,1.0,13.0,4027.0,2005.0,1.0,1.0
4.36,128.0,1.0,53.0,71.0,1993.0,0.0,0.0
3.25,496.0,1.0,2.0,71.0,2004.0,0.0,1.0
3.98,357.0,1.0,20.0,4027.0,2005.0,1.0,1.0
3.68,336.0,1.0,5.0,4027.0,1987.0,1.0,1.0
4.22,603.0,1.0,2.0,4027.0,2006.0,1.0,0.0
3.82,320.0,1.0,2.0,71.0,2001.0,0.0,1.0
4.38,384.0,1.0,16.0,4027.0,2002.0,1.0,0.0
3.82,461.0,1.0,1.0,4027.0,2000.0,1.0,1.0
4.18,522.0,1.0,1.0,42.0,2002.0,0.0,0.0
3.86,243.0,1.0,1.0,76.0,2005.0,0.0,1.0
3.52,352.0,1.0,3.0,4027.0,1994.0,1.0,1.0
4.02,264.0,1.0,2.0,587.0,1990.0,1.0,0.0
3.81,175.0,1.0,9.0,4027.0,2006.0,1.0,1.0
